index,article,original_abstract,original_words,original_sentences,llm_summary,llm_words,llm_sentences,llm_mode,llm_name,llm_model,llm_success,llm_version,group_id,test_mode,created_at
2922,"plasma inhomogeneities across the magnetic field in the presence of finite - size charged grains causes a wide class of instabilities of an inhomogeneous dusty plasma called gradient instabilities. such instabilities can be studied in the approximation on magnetic field where we have parallel straight field lines in order to simplify our treatment. we look for instabilities in the very low frequency regime where a new spectrum instabilities and waves appear , induced by the dust collective dynamics : dust - acoustic - waves ( daws ) , dust - ion - acoustic - waves ( diaws ) , etc. the frequency of daws are around 10 hz as determined in the laboratory and lower in astrophysical plasmas [ 1,2 ]. in the case that grains are in the micron range we expect a non - ideal behavior due to the fact that the particulate are highly charged and intermolecular forces could play certainly an important role. in order to discuss this problem. we compare the ideal properties with the simple hard - core model and in a next work we will use a better model by means of of the square - well model and the pad rational approximant to the equation of state [ 3 ] for hard - sphere gas , that in our knowledge is more realistic as the simple application of the van der waals equation of state [ 4 ]. in this paper. we show an analysis of the electrostatic waves and instabilities growth rates in a weakly non - ideal magnetized dusty plasma with density and temperature gradients , ignoring char","in this paper we introduce an algebraic form of the dispersion relation for a non ideal inhomogeneous dusty plasma in order to improve drastically the calculation of the drift instability growth rate. this method makes use of the multipole approximation of the z dispersion function , previously published , and valid for the entire range. a careful analysis of the solutions spectra of this kind of polynomial equation permits us to calculate easily the growth rate of the drift instability for the ion - dust and dust acoustic mode. the value of the parallel to magnetic field wavelength for which the instability reaches the maximal value is carefully localized and discussed. the unstable dust - ion and dust acoustic mode are discriminated and analyzed in function of the density gradient , te / ti - ratio , and dust grain radius .",142,5,"This research presents a new mathematical way to calculate how quickly disturbances grow in dusty plasmas, which are complex mixtures of gas and tiny particles. By using this method, scientists can better understand and predict instability in these plasmas based on factors like particle density and temperature.",47,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:49:13.611406
2925,"according to the large extra - dimension scenario , there exists a chance for higher dimensional black holes to be created at the lhc. hence , the higher dimensional black holes have been intensively investigated. it should be noted that the einstein theory of gravity is not the most general one in higher dimensions. in four dimensions ,. the einstein gravity can be deduced by assuming the general coordinate covariance and the absence of higher derivative terms larger than the second order in the lagrangian. in higher dimensions , however , the same assumptions lead to lovelock theory of gravity. in addition to this mathematical motivation , we have a physical motivation to consider lovelock gravity. in fact , at the energy scale of black hole production , the einstein gravity is not reliable any more. it is widely believed that string theory is valid at the fundamental scale. remarkably , string theory can be consistently formulated only in ten dimensions. as is well known , string theory reduces to einstein gravity in the low energy limit. in string theory , however , there are higher curvature corrections in addition to the einstein - hilbert term. thus , it is natural to extend einstein gravity into those with higher power of curvature in higher dimensions. it is lovelock gravity that belongs to such class of theories. in lovelock gravity. , it is known that there exist static spherically symmetric black holes. h","we study quasinormal modes of black holes in lovelock gravity. we formulate the wkb method adapted to lovelock gravity for the calculation of quasinormal frequencies ( qnfs ). as a demonstration ,. we calculate various qnfs of lovelock black holes in seven and eight dimensions. we find that the qnfs show remarkable features depending on the coefficients of the lovelock terms , the species of perturbations , and spacetime dimensions. in the case of the scalar field ,. when we increase the coefficient of the third order lovelock term , the real part of qnfs increases , but the decay rate becomes small irrespective of the mass of the black hole. for small black holes ,. the decay rate ceases to depend on the gauss - bonnet term. in the case of tensor. type perturbations of the metric field , the tendency of the real part of qnfs is opposite to that of the scalar field. the qnfs of vector type perturbations of the metric show no particular behavior. the behavior of qnfs of the scalar type perturbations of the metric field is similar to the vector type. however , available data are rather sparse , which indicates that the wkb method is not applicable to many models for this sector .",212,14,"This research explores how black holes vibrate—specifically, their “quasinormal modes”—within a more complex theory of gravity called Lovelock gravity. The study found that these vibrations change in predictable ways depending on the black hole’s size and the specific details of the Lovelock gravity theory, with some vibrations becoming weaker as certain aspects of the theory are strengthened.",57,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:49:51.132363
2926,"the usefulness of spheroidal functions in many branches of physics , like quantum mechanics , general relativity , signal processing , etc. , is well known and it does not need to be stressed. due to that usefulness. , the description of the spheroidal equation and of the main properties of its solutions deserves a chapter in handbooks of special functions like that by abramowitz and stegun ( * ? ? ?. 21 ) , the best known one , or the _ nist digital library of mathematical functions _. 30 ) , the most recent one. a review of the procedures used in the past century for obtaining the eigenvalues and eigenfunctions of the spheroidal wave equation can be found in a paper by li _. , where also an algorithm , implemented with the software package ` mathematica ` , is provided. in the present century , articles dealing with the solutions of the angular spheroidal wave equation have continued appearing. without aiming to be exhaustive ,. let us mention the papers by aquino _. et al. _. , falloon _ et al. _. , boyd , barrowes _ et al. _. , walter and soleski , abramov and kurochkin , kirby , karoui and moumni , gosse , tian , rokhlin and xiao , osipov and rokhlin , ogburn _ et al. _. and huang _ et al. _. , and the books by hogan and lakey , and by osipov , rokhlin and xiao. different strategies have been used to solve the angular spheroida","an algorithm for computing eigenvalues and eigenfunctions of the angular spheroidal wave equation , based on a known but scarcely used method , is developed. by requiring the regularity of the wave function , represented by its series expansion ,. the eigenvalues appear as the zeros of a one variable function easily computable. the iterative extended newton method is suggested as especially suitable for determining those zeros. the computation of the eigenfunctions is then immediate. the usefulness of the method , applicable also in the case of complex values of the prolateness "" parameter , is illustrated by comparing its results with those of procedures used by other authors. msc [ 2010 ] 33e10 ( primary ) 33f05 , 34l16 , 65d20 ( secondary ). pacs 02.30.hq 02.30.gp 03.65.ge",129,14,"This research presents a way to calculate solutions to a complex wave equation by finding the points where a simple function becomes zero, using a fast and efficient mathematical technique. The method works even with complicated inputs and its accuracy is confirmed by matching results from other established approaches.",49,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:49:58.563391
2927,"the first luminous objects in the universe formed from primordial gas , comprised solely of h and he , with only trace amounts of d an li. the relatively simple chemistry of metal - free gas , combined with tighly constrained cosmological parameters , has allowed the formation of the first stars to be simulated with extremely high precision , from the hierarchical growth of their host dark matter halos through to the point where the dense proto - stellar cores becomes optically thick. with the deaths of these stars came the creation of the first heavy elements. core - collapse and pair - instability supernovae created metals in copious amounts and ejected them into the igm. the presence of metals alters the dynamics of collapsing gas - clouds by increasing the number of available atomic and molecular transitions , allowing the gas to lose its internal energy more quickly than in case of no metals. the introduction of metals adds a new level of complexity to the problem of simulating the formation and evolution of cosmic structure. identified a minimal set of 21 chemical reactions necessary for accurately following the non - equilibrium evolution of a gas consisting solely of species of h and he , including h. showed that 33 total reactions were required when including d and li species to the gas. performed one of the first numerical studies of collapsing gas - clouds to consider the contribution of me","the addition of metals to any gas can significantly alter its evolution by increasing the rate of radiative cooling. in star - forming environments , enhanced cooling can potentially lead to fragmentation and the formation of low - mass stars , where metal - free gas - clouds have been shown not to fragment. adding metal cooling to numerical simulations has traditionally required a choice between speed and accuracy. we introduce a method that uses the sophisticated chemical network of the photoionization software , cloudy , to include radiative cooling from a complete set of metals up to atomic number 30 ( zn ) that can be used with large - scale three - dimensional hydrodynamic simulations. our method is valid over an extremely large temperature range ( 10 k t 10 k ) , up to hydrogen number densities of 10. at this density. , a sphere of 1 m has a radius of roughly 40 au. we implement our method in the adaptive mesh refinement ( amr ) hydrodynamic / n - body code , enzo. using cooling rates generated with this method , we study the physical conditions that led to the transition from population iii to population ii star formation. while c , o , fe , and si have been previously shown to make the strongest contribution to the cooling in low - metallicity gas , we find that up to 40% of the metal cooling comes from fine - structure emission by s , when solar abundance patterns are present. at metallicities , z",260,11,"Adding metals to gas in space helps it cool down faster, which can lead to the formation of smaller stars—something that doesn't happen with gas that has no metals. Researchers have developed a new, accurate computer method to simulate this process, finding that even elements like sulfur play a surprisingly important role in how stars are born.",57,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:50:06.748100
2928,"universality plays an important role in physics. the interest to it is inspired by the striking similarity in behavior near the critical point among systems that are otherwise quite different in nature. for example , various substances , which exhibit liquid - gas phase transition , near the critical point obey the universal law. here. denote the density of gas and critical density respectively , are temperature and critical temperature , is a constant and is the so - called critical exponent. amazingly , the value of is the same for many substances , which are completely different on the atomic level. similar law with the same value of the critical exponent holds true for magnetization in ferromagnets as a function of temperature. another example of universality is found in the ground state energy of the bose gas as a function of density. in the low density limit. it approaches an expression , which depends only on the scattering length but not on the overall form of pair interaction. small quantum systems also exhibit universal features. one example of universality in the two - particle case concerns the behavior of the energy depending on the coupling constant near the threshold. suppose that is the energy of an isolated non - degenerate state of the hamiltonian in 3-dimensional space and for. then universally for near","we consider a pairwise interacting quantum 3-body system in 3-dimensional space with finite masses and the interaction term , where all pair potentials are assumed to be nonpositive. the pair interaction of the particles is tuned to make them have a zero energy resonance and no negative energy bound states. the coupling constant is allowed to take the values for which the particle pairs and have no bound states with negative energy. let denote the critical value of the coupling constant such that for , where is the ground state energy of the 3-body system. we prove the theorem , which states that near one has ^{-1}+$]h.t. , where is a constant and h.t. stands for `` higher terms ''. this behavior of the ground state energy is universal ( up to the value of the constant ) , meaning that it is independent of the form of pair interactions. [ 1]#1 [ 1]#1",154,11,"This research looks at how three tiny particles interact with each other, specifically when their interactions are weak enough that they don't stick together permanently. The study finds that the lowest possible energy of this system changes in a predictable way as the particles' interactions get weaker, and this pattern holds true no matter the *specific* way the particles interact.",60,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:50:18.532308
2929,"electromagnetic polarizabilities are fundamental properties of hadrons which are manifest in various processes involving two photons. recent measurements of the electric , , and magnetic , , polarizabilities of the nucleon narrowed considerably experimental uncertainties in these observables , and were accompanied by a number of theoretical studies. attempts to describe and were made in various approaches , ranging from chiral perturbation theory and dispersion relations to chiral soliton models. earlier calculations of and are reviewed in ref. in this paper. we calculate the average electric polarizability of the proton and neutron , , using the solitonic approach to the nambu jona - lasinio model. this model has led to quite successful phenomenology. in particular , baryonic mass relations , magnetic moments , and various form factors. are reproduced well within expectations. it is therefore challenging to see if we can also describe _ two - current observables _. , such as the polarizability , in the njl model. there are two important features in our study which have not been considered in earlier works in soliton models : 1 ) the role of the dirac sea effects ( this can only be done in a model which has the dirac sea , such as the njl model ) , and 2 ) inclusion of rotational -effects. such effects were recently analyze","the electric polarizability of the nucleon is calculated in the soliton approach to the nambu jona - lasinio model. we analyze the leading- contributions , as well as the effects of rotational corrections and - mass splitting. our model prediction is substantially reduced compared to other soliton calculations , and is closer to the experimental value. #. 10= 0=0 1= 1=1 0>1 # 1 / # 1",67,5,This research uses a specific physics model to calculate how easily the building blocks of atoms (nucleons) distort when exposed to electric fields. The results show a more accurate prediction – closer to what’s observed in experiments – than previous similar calculations by accounting for certain details within the model.,50,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:50:27.533205
2930,"since the first experimental realizations of dilute - gas bose - einstein condensates , there has been much interest in the properties of quantum vortices in such systems , and the effect of thermal atoms on their dynamics and stability. the description of the dynamics of vortices in the presence of thermal excitations provides a challenging test for dynamical theories of cold bosonic gases , and promises new insights into the role of thermal excitations in the dynamics of vortices in systems less amenable to such _ ab initio _. descriptions. the stability of a vortex state in a dilute condensate was first investigated theoretically by rokhsar , who showed that a vortex is subject to decay in the presence of a nonrotating thermal cloud , providing a physical interpretation of a negative - energy excitation of the vortex previously found by dodd _. fedichev and shlyapnikov then put forward an analytic theory of the dynamics of vortex decay in the presence of a nonrotating thermal cloud , based on a two - fluid model of superfluidity. subsequently observed experimentally a nonexponential decay in vortex survival probability , and the first evidence of an increase in the displacement of the vortex from the trap center during the decay , which was also observed in the experiments of anderson _ et al. zhuravlev and co - workers provided an analytic description of the decay of vortex arrays , building on the work of , a","we perform finite - temperature dynamical simulations of the arrest of a rotating bose - einstein condensate by a fixed trap anisotropy , using a hamiltonian classical - field method. we consider a quasi - two - dimensional condensate containing a single vortex in equilibrium with a rotating thermal cloud. introducing an elliptical deformation of the trapping potential leads to the loss of angular momentum from the system. we identify the condensate and the complementary thermal component of the nonequilibrium field , and compare the evolution of their angular momenta and angular velocities. by varying the trap anisotropy. we alter the relative efficiencies of the vortex - cloud and cloud - trap coupling. for strong trap anisotropies. the angular momentum of the thermal cloud may be entirely depleted before the vortex begins to decay. for weak trap anisotropies ,. the thermal cloud exhibits a long - lived steady state in which it rotates at an intermediate angular velocity .",159,10,"This research used computer simulations to study what happens when a super-cold gas (a Bose-Einstein condensate) spinning with a tiny whirlwind inside is squeezed into an oval shape. The squeezing changes how quickly the whirlwind and the surrounding gas lose energy, and sometimes the surrounding gas loses *all* its energy before the whirlwind even starts to break down.",58,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:50:36.181558
2931,"centaurus a ( ngc 5128 ) is the nearest ( d = 3.5 mpc ; 1. pc , hui et al. 1993 ) example of a giant elliptical galaxy associated with a powerful radio source. the large - scale radio morphology consists of twin radio lobes separated by 5 degrees on the sky. the compact ( milliarcsecond ) radio nucleus is variable and has a strong jet extending 4 arcminutes towards the northeast lobe. the spectacular optical appearance is that of a giant elliptical galaxy that appears enveloped in a nearly edge on , warped dust lane. there is also a series of faint optical shells. the stellar population in the dominant elliptical structure is old , whilst that of the twisted dust lane is young , sporadically punctuated by hii regions , dust and gas ( graham 1979 ). the overall structure of cen a resembles that of a recent ( years , tubbs 1980 ) merger , between a spiral and a large elliptical galaxy. the dust lane is the source of most ( 90 % ) of the far - infrared luminosity ( l l ) and is thought to be re - radiated starlight from young stars in the dusty disk ( joy et al. 1988 ). in sect. 2 we describe the observations and data analysis. sect. 3 looks at the general fir properties and proceeds to model the hii regions and the pdrs in the dust lane. 4 summarises the results and presents our conclusions. cen a was observed with the lws grating ( ) as part of the lws consortium s guaran","we present the first full fir spectrum of centaurus a ( ngc 5128 ) from 43 - 196.7 m. the data was obtained with the iso long wavelength spectrometer ( lws ). we conclude that the fir emission in a 70 beam centred on the nucleus is dominated by star formation rather than agn activity. the flux in the far - infrared lines is 1 % of the total fir : the line flux is 0.4 % fir and the line is 0.2 % , with the remainder arising from , and lines. these are typical values for starburst galaxies. the ratio of the / line intensities from the hii regions in the dust lane corresponds to an effective temperature , t. k , implying that the tip of the main sequence is headed by o8.5 stars and that the starburst is 6 years old. this suggests that the galaxy underwent either a recent merger or a merger which triggered a series of bursts. the n / o abundance ratio is consistent with the range of 0.2 - 0.3 found for galactic hii regions. we estimate that 5 % of the observed arises in the cold neutral medium ( cnm ) and that 10 % arises in the warm ionized medium ( wim ). the main contributors to the emission are the pdrs , which are located throughout the dust lane and in regions beyond where the bulk of the molecular material lies. on scales of 1. kpc the average physical properties of the pdrs are modelled with a gas density , n. , an inci",266,20,"Scientists studied the Centaurus A galaxy using infrared light and found that most of the energy comes from new stars being born, not from a supermassive black hole at the galaxy's center. This suggests the galaxy recently experienced a collision or series of events that sparked a burst of star formation about 6 million years ago.",56,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:50:44.445685
2932,"the study of a germ of a vector fields in with two pairs of non - resonant imaginary eigenvalues reduces to the study of the special perturbations of the integrable quadratic foliation with first integral , e.g. ( * ? ? ?. * , section 4.6 ). equivalently , we may consider the following generalized lotka - volterra system associated to ( [ lv ] ) \\ y ' = & y[x - p(1-x - y ) ] \ ] ] and the perturbed foliation ( [ lvp ] ) is associated then to \\ y ' = & y[x - p(1-x - y ) + \varepsilon_1. + \varepsilon_2 x^2 ]. \ ] ] the limit cycles of the perturbed system correspond to the zeros of the displacement map where is a continuous family of ovals ( closed orbits ) of the non - perturbed system ( [ glv ] ). the unicity of the limit cycle of ( [ lvp]),([glvp ] ) was shown first by ( * ? ? ?. * zoladek,1986 ) , who proved the monotonicity of the function on the maximal interval where the ovals of exist. note that the system ( [ glvp ] ) has and as invariant lines. in this relation , recall that a plane quadratic vector field with an invariant line has a unique limit cycle ( if any ) , as explained by ( * ? ? ?. * coppel , 1989 ) , but see also ( * ? ? ?. * zegeling and kooij , 1994 ). the case of a more general quadratic perturbations of ( [ glv ] ) was studied also by ( * ? ? ?. * zoladek , 1994 ) and revised recetly in.",we prove that the zarisky closure of the monodromy group of the polynomial is the symplectic group. this shows that some previous results about this monodromy representation are wrong .,30,2,"This research figured out the complete symmetry group related to a specific type of polynomial, revealing it's more complex than previously thought. Because of this discovery, some earlier conclusions about how this symmetry group works are now incorrect and need to be re-examined.",43,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:50:52.215523
2933,"the magnetocrystalline anisotropy energy ( mae ) is at the heart of magnetic properties of materials. it is of crucial importance from the fundamental or technological point of views since it provides an energy scale for the stability of magnetic domains where for example magnetic information is stored. when the mae is large and favors an out - of - plane orientation of the magnetic moments , perpendicular magnetic recording or magneto - optical recording is possible ( see e.g. refs ). copt binary bulk alloy in the * l1 * structure ( see fig.[cell_bulk ] ) is by now a classical example of a material exhibiting a large perpendicular mae , around 1 mev. there has been a tremendous number of studies related to the magnetic properties of this alloy in its bulk phase , as nanoparticles or in nanostructures combining co and pt ( see e.g. refs. ). * alloy. the primitive cell is also sketched using dashed lines. ]. a large amount of work has been devoted to unveil the origin of the large perpendicular mae in binary bulk alloys , see e.g. refs. the interplay of the tetragonality of the alloy , band filling , hybridization between the constituents affect certainly the magnitude of the mae. for instance , tetragonality leads to the lifting of the degeneracy of the electrons by the tetragonal crystal field and produces thereby an additional contribution to the mae. thus , and as expected from perturbation theory , the mae","the impact of reduced dimensionality on the magnetic properties of the tetragonal * l1 * copt alloy is investigated from ab - initio considering several kinds of surface defects. by exploring the dependence of the magnetocrystalline anisotropy energy ( mae ) on the thickness of copt thin films. , we demonstrate the crucial role of the chemical nature of the surface. for instance , pt - terminated thin films exhibit huge maes which can be 1000% larger than those of co - terminated films. besides the perfect thin films , we scrutinize the effect of defective surfaces such as stacking faults or anti - sites on the surface layers. both types of defects reduce considerably the mae with respect to the one obtained for pt - terminated thin films. a detailed analysis of the electronic structure of the thin films is provided with a careful comparison to the copt bulk case. the behavior of the maes is then related to the location of the different virtual bound states utilizing second order perturbation theory .",174,8,"This research explores how making a special alloy into very thin layers changes its magnetic properties, finding that the surface composition dramatically affects its strength—some surfaces make it much more magnetic than others. Imperfections on the surface weaken this magnetic effect, and the study explains *why* this happens by looking at how electrons behave within the material.",57,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:50:59.999347
2934,"a quantum computer is a quantum system whose time evolution can be thought of as a computation , much in the same way as we think of the time evolution of a pocket calculator to be a computation. for our pourposes it will suffice to model the quantum system as a `` black box '' and focus our attention on two discrete observables out of a complete set , which we shall call the input and output register. following the standard notation. , we shall indicate the computation of a function as the first ket describing the state of the input register and the second the state of the output register. kets are labelled according to the elements of and they represent. one of the most powerful features of quantum computation is _ quantum parallelism_. the superposition principle of quantum mechanics allows us to prepare the computer in a coherent superposition of a set of input states. after a single run ,. all of the corresponding outputs appear in the final state , according to the time evolution unfortunately , this is no `` pay one , take n ''. in fact , the result is an entangled state of the input and output registers and there is no single measurement allowing us to extract from it all the computed values of. however , it may well be possible to distil from this final state some _ global property _ of the function , thus exploiting quantum parallelism. one of the most famous examp","quantum parallelism is the main feature of quantum computation. in 1985. d. deutsch showed that a single quantum computation may be sufficient to state whether a two valued function of a two valued variable is constant or not. though the generalized problem with unconstrained domain and range size admits no deterministic quantum solution , a fully probabilistic quantum algorithm is presented in which quantum parallelism is harnessed to achieve a quicker exploration of the domain with respect to the classical `` sampling '' strategy .",85,5,"Quantum computers are powerful because they can explore many possibilities *at the same time*—this is called quantum parallelism. While they can't always find a definite answer, they can use this ability to check possibilities much faster than traditional computers, especially when dealing with complex problems.",45,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:51:08.083351
2935,"the formation of molecules through the _ harpoon mechanism _. occurs from the interaction of two fragments , one with a low ionization potential ( ip ) and another that has a large electron affinity ( ea ). the reactants approach each other and , at a certain distance , an electron from the fragment with low ip _. harpoons _ the fragment with large ea , giving rise to a rapid electron - transfer process that is triggered by the coulomb attraction exerted by the two fragments. the interplay between the energy exchange due to the harpoon process and the coulomb attraction determines the distance at which the electron transfer takes place. the harpoon mechanism was proposed by michael polanyi to explain the unusually large cross sections observed in the formation of alkali halides. since the ip of the alkali metals is similar to the ea of halogens , the coulomb attraction needed to favor the electron - transfer process is usually small for these species and , therefore , the electron transfer occurs at large separation of the reactants. on the other hand ,. if the molecule under consideration is an alkali hydride the process takes place at short distances because the ea of hydrogen is much smaller than the ip of alkalis. since the dissociation of ionic species in gas phase through the inverse harpoon mechanism usually involves the transition from ionic to neutral fragments in an electron - transfer process , the molecule is expected to change its electro","the lowest - lying states of lih have been widely used to develop and calibrate many different methods in quantum mechanics. in this paper. we show that the electron - transfer processes occurring in these two states are a difficult test for chemical bonding descriptors and can be used to assess new bonding descriptors on its ability to recognize the harpoon mechanism. to this aim , we study the bond formation mechanism in a series of diatomic molecules. in all studied electron - reorganization mechanisms , the maximal electron - transfer variation point along the bond formation path occurs when about half electron has been transferred from one atom to another. if the process takes places through a harpoon mechanism , this point of the reaction path coincides with the avoided crossing. the electron sharing indices and one - dimensional plots of the electron localization function and the laplacian of the electron density along the molecular axis can be used to monitor the bond formation in diatomics and provide a distinction between the harpoon mechanism and a regular electron - reorganization process. this paper is dedicated to andreas savin on the occasion of his birthday. ]",196,9,"This research explores how electrons move when atoms form a chemical bond, using simple molecules as examples to test new ways of describing those bonds. The study finds that specific measurements of electron sharing can help scientists identify a particular bonding process called the ""harpoon mechanism,"" which is different from typical bond formation.",53,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:51:16.377667
2936,"this work is concerned with ym theory ( qcdn ) in 4d. qcdn admits a large expansion. lattice work has shown that there is confinement at finite and infinite. then , qcdn at ( qcd ) is similar to the starting point of the topological expansion ( te ). in te one constructs iteratively an s - matrix from a set of postulated basic general properties. another starting point for the te is provided by string theory. in both cases. one starts from a system consisting of an infinite set of stable particles interacting weakly at linear order. upon iteration. , other singularities build up. the expansion is organized diagrammatically with an order given by the genus of a riemann surface. the qcdn route is better founded than the string one. we can safely assume that there exist wightman -point functions of local gauge invariant observables that admit a single valued continuation to the extended tube. for any. these functions determine the leading nontrivial term in of any amplitude entering the s - matrix. from this off shell starting point one might be able to build a better founded qcdn string theory. concretely , one would need explicit forms of a least some of the sets of entries of the s - matrix. despite quite a few papers which achieved high levels of popularity ,. there is not one non - perturbative physical number that has been analyti",polyakov loop eigenvalues and their -dependence are studied in 2 and 4 dimensional su(n ) ym theory. the connected correlation function of the single eigenvalue distributions of two separated polyakov loops in 2d ym is calculated and is found to have a structure differing from the one of corresponding hermitian random matrix ensembles. no large non - analyticities are found for two point functions in the confining regime. suggestions are made for situations in which large- phase transitions involving polyakov loops might occur .,84,4,"This research explores properties of ""Polyakov loops"" within certain physics theories in both two and four dimensions. The study found these loops behave differently than expected based on some existing models, and suggests where major changes in the theory might happen as conditions are altered.",45,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:51:27.399707
2937,"observations of a sample of three late - type galaxies with low surface - brightness and the radio - weak edge - on galaxy ngc 5907 ( all with a low sfr ) revealed that they all have an unusually high thermal fraction and weak total and regular magnetic fields ( chyy et al. 2007 , dumke et al. however , these objects still follow the total radio - fir correlation , extending it to the lowest values measured so far. hence , these galaxies have a lower fraction of synchrotron emission than galaxies with higher sfr. it is known that the thermal intensity is proportional to the sfr. our findings fit to the equipartition model for the radio - fir correlation ( niklas & beck 1997 ) , according to which the nonthermal emission increases and the _ total _ magnetic field strength increases. + no similar simple relation exists for the _ regular _ magnetic field strength. we integrated the polarization properties in 41 nearby spiral galaxies and found that ( independently of inclination effects ) the degree of polarization is lower ( ) for more luminous galaxies , in particular those for ( stil et al. the radio - brightest galaxies are those with the highest sfr. though a dynamo action needs star formation and supernova remnants as the driving force for velocities in vertical direction , we conclude from our observations that stronger star formation seems to reduce the magnetic field regularity. on kpc - scales , chyy",from our radio observations of the magnetic field strength and large - scale pattern of spiral galaxies of different hubble types and star formation rates ( sfr ) we conclude that though a high sfr in the disk increases the total magnetic field strength in the disk and the halo the sfr does not change the global field configuration nor influence the global scale heights of the radio emission. the similar scale heights indicate that the total magnetic field regulates the galactic wind velocities. the galactic wind itself may be essential for an effective dynamo action .,97,3,"Studying galaxies, we found that how quickly stars form increases the overall strength of magnetic fields, but doesn't change the *shape* of those fields. This suggests that magnetic fields control how fast material escapes galaxies, and this escaping material might actually help create more magnetic fields.",46,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:51:38.087771
2938,"the ricci curvature plays a very important role in geometric analysis on riemannian manifolds. ricci - flat manifolds are riemannian maniflods with ricci curvature vanishes. in physics , they represent vacuum solutions to the analogues of einstein s equations for riemannian manifolds of any dimension , with vanishing cosmological constant. the important class of ricci - flat manifolds is calabi - yau manifolds. this follows from yau s proof of the calabi conjecture , which implies that a compact manifold with a vanishing first real chern class has a metric in the same class with vanishing ricci curvature. they are many works to find the calabi - yau manifolds. yau conjectured that there are finitely many topological types of compact calabi - yau manifolds in each dimension. this conjecture is still open. in this paper. , we will study this question on graphs. first we will give a short history of the definition of ricci curvature in discrete setting. the definition of the ricci curvature on metric spaces was first from the well - known bakry and emery notation. bakry and emery found a way to define the `` lower ricci curvature bound '' through the heat semigroup on a metric measure space. there are some recent works on giving a good notion for a metric measure space to have a `` lower ricci curvature bound '' , see , and. those notations of ricci curvature work on so - called length","a graph is called _ ricci - flat _ if its ricci - curvatures vanish on all edges. here. we use the definition of ricci - cruvature on graphs given in [ lin - lu - yau , tohoku math. ,. 2011 ] , which is a variation of [ ollivier , j. funct. math. ,. 2009 ]. in this paper. , we classified all ricci - flat connected graphs with girth at least five : they are the infinite path , cycle ( ) , the dodecahedral graph , the petersen graph , and the half - dodecahedral graph. we also construct many ricci - flat graphs with girth or by using the root systems of simple lie algebras .",121,12,"This research focuses on special types of networks (called graphs) where a certain mathematical property, called Ricci curvature, is zero everywhere. The authors identified all simple, connected networks with this property and a minimum loop size of five, and also found ways to create many more such networks using advanced mathematical tools.",52,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:51:47.485650
2939,"we stress that the main purpose of this paper is to extend and complete the study of the notion of generalized riesz product associated to the rank one flows on formulated in the same manner as peyrire in. the authors in mentioned that peyrire extended the notion of riesz product to the real line using a class of kernel functions. furthermore , it is noted by peyrire in his pioneer paper that an alternative extension of the classical riesz products can be done using the bohr compactification of. indeed , it is usual that the extension of some notions from the periodic setting to the almost periodic deals with the bohr compactification of ( or more generally , the bohr compactification of local abelian groups ). the bohr compactification plays in the almost periodic case the same role played by the torus in the periodic case as the domain of the fast scale variables. as opposed to the torus , the bohr compactification is often a non - separable compact topological space and this lack of separability is a source of difficulties in trying to adapt the arguments from the periodic context to the almost periodic one. peyrire mentioned this difficulty and introduced the riesz products on associated to some class of kernels. + notice that here we use the notion of separability used in hirotada - kakutani paper , that is , the topological group ( or space ) is called separable if it","we study a class of generalized riesz products connected to the spectral type of some class of rank one flows on. applying a central limit theorem of kac. , we exhibit a large class of singular generalized riesz products on the bohr compactification of. moreover , we discuss the problem of the flat polynomials in this setting. + dedicated to professors jean - paul thouvenot and bernard host. + ( 2010 ) primary : 42a05 , 42a55 ; secondary : 11l03 , 42a61. + generalized riesz products , almost periodic functions , bohr compactification , mean value , besicovitch space , kac central limit theorem , kakutani criterion. +",109,8,"This research explores special mathematical structures called ""generalized Riesz products"" related to how certain systems evolve over time, using a powerful theorem to show they often behave in a complex, unpredictable way. The study also investigates how these structures connect to ""flat polynomials"" within a broader mathematical space, and is dedicated to two professors in the field.",57,2,1,Google Gemini,models/gemma-3-27b-it,True,V4,0,False,2026-01-05T17:51:56.109824
